Temperature_C,Humidity_%,CO2_ppm,Smoke_Level,Fire_Sensor,Motion_Detected,Sound_Level_dB,Light_Intensity_lux,Smart_LED_On,Smart_Door_Status,AC_Status,Fan_Status,Window_Status,Sprinkler_Status,Power_Consumption_W,Room_Type,Day_Night,Occupancy,Alert_Triggered,Fire_Risk
29.311967361913798,53.92913510548216,636.5836412430676,0.1929539659534004,0,0,24.195822641716298,227.3857563652682,1,Open,1,0,Closed,1,300.80463958561376,Study,Day,0,0,1
28.530394569075657,44.00360005178796,588.2503726604764,0.3152934176974773,0,1,26.45490522270065,259.7909740582507,0,Open,1,1,Closed,0,281.37703187279953,Bedroom,Day,1,0,1
14.791325657878549,56.83223014788808,733.776086939222,0.1410240759332864,0,0,41.76188271578346,387.1576502298157,1,Open,0,0,Closed,0,676.8555689970699,Store,Night,1,0,0
29.639200640406187,56.44595432415176,466.0840039085774,0.2976497702772889,0,0,20.7525409065382,522.9043724523813,0,Closed,1,0,Closed,0,498.7233471354355,Store,Day,1,0,0
22.386384897404803,40.07133998914455,838.8037347864125,0.1816011339897036,0,1,32.66410267722001,378.2877553188772,1,Open,0,1,Open,0,664.8419007366655,Store,Night,1,0,0
26.412899752441497,43.87016728729311,387.0184253593607,0.316729071738378,0,0,31.36129201536687,466.23666696104846,0,Closed,1,1,Closed,0,310.17882607260674,Kitchen,Night,1,0,1
28.24354943794821,49.90155191349617,906.8481821515732,0.2994002788368847,0,1,29.020545353758664,407.8829953740112,0,Open,1,1,Open,0,432.95428678697607,Kitchen,Day,0,0,0
21.62410862512809,38.85918641766912,498.2257904269167,0.1775759044451813,0,0,40.19032741091517,395.501349011206,1,Closed,1,0,Closed,1,716.4765520747312,Bedroom,Night,0,0,1
19.44271021531484,51.43426566857493,376.0215281686603,0.3058136112567422,0,1,37.014365439172856,307.9036444613832,0,Closed,0,1,Closed,0,498.3344144589838,Store,Night,1,1,1
29.115852919809573,55.23223185737033,791.2025774519229,0.3035916209432034,0,0,32.193625206865434,313.8695426259925,1,Open,0,0,Open,0,602.2572342302378,Kitchen,Night,0,0,1
18.87117168498829,71.85094895036113,604.953496078955,0.3862759686380282,0,0,24.33140158337695,502.2174858828605,0,Closed,1,1,Closed,0,611.1664813859556,Kitchen,Night,1,0,1
25.740447098991385,68.19771787312598,693.0751348648744,0.173899651064832,1,0,41.6863857051108,346.41695343941524,1,Open,0,1,Open,0,519.0452619223825,Bedroom,Night,0,0,0
26.16892955895374,58.19373268139407,799.4691547807614,0.329375315586596,0,0,30.41367602698272,186.6803987029898,1,Open,0,1,Open,0,548.8846812959165,Store,Night,1,0,1
29.077505112221317,44.838833581285655,528.6772888215836,0.3944017650000442,0,1,32.87987107665458,438.1719724131138,0,Open,0,1,Open,0,554.2630220660297,Kitchen,Night,1,0,1
26.9316165890578,44.93810938914664,315.81282742915454,0.2111088351304833,1,0,38.039018020950834,324.46720343469383,1,Closed,1,1,Open,1,353.04634711986023,Study,Night,1,0,1
31.727100230774887,57.71796177235661,778.5712477790223,0.1955433100574518,0,0,26.308707575020694,173.7549394991335,0,Open,1,0,Open,0,291.9759859002313,Bedroom,Night,1,0,0
26.749000122839536,26.49544147375639,643.5131849453148,-0.0070273544513395,0,0,6.797334965707652,384.0796523832693,0,Closed,0,0,Closed,0,409.1402702699683,Study,Night,1,0,0
21.03563583868828,52.88728003009836,709.8226839082104,0.1497413486094315,0,1,43.20982092416911,305.47777669873733,0,Open,0,0,Open,0,505.6293272821677,Bedroom,Day,0,0,0
17.371718427149524,42.88537805916295,527.9678348801401,0.2266295356440623,0,0,24.46363385953613,576.4448997785387,1,Closed,0,1,Open,0,274.88931774218327,Store,Day,1,0,0
24.483726199254765,35.223875930805555,340.1258107549009,0.2722776773932773,0,1,47.16293885097283,301.7269526005649,1,Closed,1,1,Closed,0,457.1094439169895,Store,Day,1,0,0
30.14577818662822,52.90947364339485,364.5915606937974,0.1595484915358304,0,0,49.03619668528335,277.7713326310097,0,Closed,1,1,Closed,1,629.4058215882421,Bedroom,Day,1,0,1
18.82825564060039,56.72293408040402,420.1193512356536,0.2764187616135564,0,0,37.84964915162697,512.0143134162845,0,Closed,1,1,Open,0,560.2624436876943,Study,Day,0,0,0
21.649423997728835,59.62502591953299,432.2652090965953,0.374976650588083,0,0,24.13117693405645,317.0106478657343,1,Open,0,1,Open,0,483.4791764480968,Store,Night,1,0,1
29.08883149600144,62.33724278336193,457.04393049527255,0.2907979757805134,0,0,27.55335097585086,102.01786343993147,0,Open,0,1,Closed,0,436.4275557462614,Study,Day,0,0,0
25.073440973645987,44.99802182904004,523.8458807415434,0.3004829149483237,1,0,45.58402908095175,252.3658734319486,0,Closed,0,0,Closed,0,342.2587072452216,Store,Day,1,0,1
31.115415335476627,51.95076925422602,643.4008358464476,0.2098526024905388,0,0,31.729923373480936,586.2077893122814,0,Closed,1,1,Closed,0,670.5785234792988,Bedroom,Day,1,0,0
29.665640361705343,54.44895895009884,664.3216770649508,0.3173900931574208,0,0,33.58656794525295,101.94280324395932,0,Open,1,1,Open,0,484.7189040336669,Kitchen,Day,1,0,1
26.1449819622967,30.82651113989701,785.6054690345399,0.1825637163587465,0,1,36.94990292099496,223.901320968932,1,Open,0,0,Closed,0,310.79970601106123,Store,Night,0,0,0
24.308678494144075,49.68796511060916,524.4524609436605,0.0121019055246172,0,0,44.56496475841536,356.6444986779027,1,Closed,1,0,Open,0,868.8846807826419,Bedroom,Day,0,0,0
18.111653160214544,51.1053531747394,540.2332087515949,0.3481236591623595,0,0,31.837234568090825,393.8109358970598,0,Closed,1,1,Open,0,210.1854100420616,Study,Day,1,0,1
21.15013384470679,34.412130049761586,451.3363297002579,0.183122806056209,0,0,40.14265592414859,176.08281168861822,0,Closed,0,0,Open,0,914.158394977637,Study,Night,1,0,0
19.083707436671126,32.18841585534366,485.0471086102476,0.3349323927810739,1,0,42.74563304382459,391.5156337504747,0,Closed,0,0,Open,0,444.9220200564239,Store,Day,0,0,1
30.45753425961231,50.35566074032994,719.7850009665885,0.0377679386706234,0,0,45.75241306961319,348.65899812466023,0,Closed,0,0,Open,0,486.95219992282296,Study,Night,1,0,0
21.770179104377323,47.86124832445361,628.533483276734,0.3816793236662373,0,0,47.99485998181762,314.3386263229821,0,Closed,1,0,Open,0,490.1887582475928,Study,Night,1,1,1
26.145373441028514,46.41596424487111,627.7152975373535,0.1150976567917964,0,0,38.91459497933533,366.27534577542144,0,Closed,1,0,Open,0,479.2081594005815,Study,Night,1,0,0
24.75551408262947,41.32077537248846,363.9556466824523,0.2825224419181626,1,1,48.14937045340296,333.6517566451703,0,Open,1,0,Open,0,790.8628979160239,Study,Night,1,0,0
25.301151049705133,65.58789184496894,336.4696950897747,0.1543831652519941,0,1,53.121405873077656,438.4140124046464,1,Open,0,0,Open,0,327.0293755503218,Bedroom,Day,1,0,0
27.58089143557479,50.40924748728923,333.6026629557161,0.3107823282416801,0,0,27.48363728980713,397.1485998268101,1,Closed,0,0,Closed,0,371.8508933612385,Bedroom,Day,1,0,1
32.45363068424976,61.93311005927126,730.755387839822,0.4384597800331469,0,0,33.7412067260591,360.9555968995803,0,Open,0,0,Open,0,601.7153938951664,Store,Day,1,0,1
30.28028404533026,45.54349696970006,697.6001443188129,0.3553354699055894,0,0,25.81305639079939,157.59263573329147,0,Closed,1,0,Closed,0,648.6802828483287,Bedroom,Night,1,0,1
23.87683425001488,52.13808793941063,658.754702401571,0.3179424468140428,0,0,40.83050730963885,302.2448919705428,1,Closed,1,0,Closed,0,334.27808180462114,Bedroom,Night,0,0,1
26.32010040666835,36.84558692950154,248.628249350198,0.0805841343908683,0,1,39.20798888827516,471.7444427797578,0,Closed,1,1,Open,0,371.5864790883976,Kitchen,Day,1,0,0
25.3223720740506,51.98393517177487,383.1722778382015,0.256524712397473,0,0,37.57256047029337,285.5398461877818,0,Closed,0,0,Closed,1,508.5593635882582,Study,Night,0,0,1
25.4853877467402,39.01379574822188,442.4343556866049,0.2588137951342659,0,0,27.034744248396528,400.35048624164153,1,Closed,1,0,Closed,0,503.93408876588126,Bedroom,Day,1,0,0
18.099492708925546,47.27455278638191,629.2432638618282,0.178728008306908,0,0,22.3077846964678,178.6970171041953,0,Closed,0,1,Closed,1,477.4034905837312,Kitchen,Day,0,0,1
19.920605865050103,31.662942323705654,376.33801145827897,0.3476114874565764,0,0,34.12598290308822,346.3641629535848,0,Closed,0,0,Closed,0,723.2119094716078,Store,Day,1,0,1
23.75481980221811,55.14062552424776,513.4156911434144,0.3376231970635572,0,0,37.64835996517982,425.6442973796383,1,Closed,1,0,Open,0,307.3534473352666,Bedroom,Day,1,0,1
29.98429386732904,39.9213208677787,528.0969086015873,0.2250430283001045,0,1,44.30820125037319,334.4497786503369,0,Open,0,0,Closed,0,586.8413032068246,Study,Night,1,0,0
23.706019686664487,34.28847648882117,533.4855872647447,0.3176225706758529,0,1,19.222467721998022,226.8907167404932,1,Closed,0,0,Open,0,378.7843495276512,Kitchen,Day,0,1,1
27.10095771447496,48.21976709936162,412.3158126933487,0.3747059144553514,0,1,43.0954575950078,326.16325646189694,1,Closed,0,1,Closed,0,592.8141957956395,Kitchen,Day,0,0,1
23.152365355833208,46.7376629555864,626.9121256573262,0.4132146460143702,0,1,36.46863209456415,333.7241461503208,0,Closed,1,1,Closed,0,671.81959133547,Study,Day,1,0,1
31.22339790368393,54.91412756355527,317.6218872798804,0.1411638435693221,0,0,32.82894252978228,348.70264426086527,0,Open,0,0,Closed,0,517.122000406983,Study,Night,1,0,0
22.459299011763445,46.89609008622435,454.7274529557157,0.3372749666248873,0,1,43.479975339628496,218.501311568989,1,Closed,0,0,Closed,0,349.5191912795038,Bedroom,Night,0,0,1
18.398833964896788,53.243402100148685,836.1220179048613,0.3335473897850655,0,0,35.287286924713044,65.84695906089269,1,Closed,1,0,Open,0,606.4107225712411,Study,Night,0,0,1
30.896485920319133,46.491505699235255,517.5112751303482,0.3284080276542287,0,0,39.86984707658864,125.53249758767944,0,Open,0,1,Closed,0,250.05029406329493,Study,Day,0,0,1
26.196234320555742,50.8198881382472,757.0431801642314,0.3682662914648114,0,0,40.60454252949808,336.7900979327265,0,Closed,0,0,Open,0,572.5672412464996,Kitchen,Night,1,0,1
21.457966165447687,45.8948151727027,945.8455256050784,0.4441788585329771,0,0,36.9418090559442,182.41197953954077,0,Closed,0,1,Open,0,621.994069967149,Study,Day,1,0,1
32.58197027626787,55.88076675167832,585.39810466609,0.3351088946337002,1,1,26.343534554216838,439.9271375233304,0,Open,1,0,Closed,0,700.2846154474537,Kitchen,Day,1,0,1
18.150985102104613,55.06157655460712,698.0218472927611,0.2169403074912069,0,0,42.71394434890316,159.19186899754965,0,Open,1,1,Closed,0,673.291865498418,Bedroom,Night,0,0,0
19.095935923455777,61.71810143273845,670.9222604891748,0.2146992284288555,0,0,14.068918526803031,338.54696291118205,0,Closed,0,0,Open,1,518.6256336054358,Bedroom,Day,1,0,1
19.01605676786844,29.346972249593897,750.5048839093719,0.3197423199804907,0,1,54.60691435740317,285.4528400456282,1,Closed,1,1,Open,0,400.3951099798368,Store,Night,0,0,1
30.0314640460722,47.811337482643744,649.8122192125215,0.087980119855882,0,0,16.79124448181931,304.63486986379894,0,Open,1,0,Open,1,460.0573912680948,Study,Night,1,0,1
21.240153341305906,48.93805909960247,786.7561512334885,0.2456203319151743,0,1,49.602877611748,225.6915827813729,1,Closed,1,0,Closed,0,298.0212425565778,Store,Night,1,0,0
28.2616143920671,29.25513648983689,791.742142118923,0.3196763224980439,0,0,28.81545609620585,50.32018828809132,0,Closed,0,0,Open,0,471.1426173769942,Kitchen,Night,1,0,1
21.998915614206027,40.33412109014685,717.2245859190948,0.2268166949821974,0,0,33.9256024516304,239.2157793573516,0,Open,0,0,Open,0,580.6590051572746,Store,Night,1,0,0
26.463577410709267,56.30875603596156,602.7346495705676,0.3654668315866706,0,0,23.179379261235443,365.9538525591422,0,Open,0,0,Closed,0,469.2095114257543,Study,Night,1,0,1
18.003469125990293,52.847545933855685,311.5175570685372,0.3385437781656382,0,0,31.0941768735143,208.50933950594367,1,Closed,1,0,Closed,1,582.3390069879896,Kitchen,Night,1,0,1
25.190017390841,39.68033716152821,534.5227705101685,0.2805239857904407,0,0,54.639992359884346,361.9317309599589,0,Closed,1,1,Closed,0,357.97802515487365,Kitchen,Night,0,0,0
34.190918383975614,49.47494931461348,658.1519818549269,0.2376388561889199,0,0,29.74339682756146,354.7530227493227,1,Closed,0,0,Closed,1,484.3929488004391,Study,Day,1,1,1
35.28103564970161,59.639069340758624,453.3091746671042,0.1002939672636737,0,0,31.311189570339508,399.1071316597425,0,Closed,1,0,Closed,0,393.2286076910004,Kitchen,Day,1,0,0
32.6050311357969,43.315450891468224,647.41317331634,0.1245395617606727,0,0,45.17792987204089,412.9633536635085,0,Open,0,0,Closed,0,292.7403077930031,Study,Night,0,0,0
18.36976156958981,50.64505972862572,718.7246153959436,0.3947328486904283,0,0,37.21417061724261,214.60548432165552,0,Closed,0,0,Closed,0,357.09440894625726,Study,Night,0,0,1
28.33156250454606,37.90801288760394,620.6011986847657,0.2737528063466538,0,0,43.10227832302433,247.5930597223912,0,Open,0,0,Closed,1,877.685269078373,Study,Night,1,0,1
18.538686524471903,36.1665922302839,586.9477165022794,0.3124414149970889,0,0,37.440060631428,386.2285716801593,0,Open,0,0,Open,0,483.79421376509606,Bedroom,Day,0,0,1
22.639547111514364,39.00955248445128,614.3193062037445,0.4019199252711264,0,0,24.256720271382623,256.7520426753621,1,Closed,0,1,Closed,0,423.5045340436823,Study,Day,1,0,1
21.52152561401468,39.60779836009234,509.1014930872632,0.1693005954116598,0,0,49.54456956708337,230.3380674954232,1,Open,0,1,Closed,1,502.9598843331667,Study,Day,0,0,1
13.04847816265281,54.44853537557488,668.9363232466599,0.3565454659959112,1,0,29.892683179835867,276.6797969940818,0,Open,0,1,Closed,0,499.5205662723236,Bedroom,Day,1,0,1
22.56385717943224,57.41822294390126,541.438622036755,0.2947820776412467,0,1,35.435876639417835,468.9919834506821,0,Closed,0,0,Closed,0,486.385989071093,Bedroom,Day,0,0,0
17.32942914632189,39.41559366358347,441.32450720846487,0.2241043277862112,0,0,32.892895194238285,177.0359910229144,0,Closed,0,0,Closed,0,472.622255981763,Kitchen,Day,1,0,0
16.03053751066055,60.59565572623397,470.783485580357,0.1431294293402946,0,0,15.740320540928174,228.00935953192325,0,Open,1,0,Open,0,512.1599976576211,Study,Day,1,0,0
27.12196968930506,47.526596129748434,717.7689878190082,0.2686846977063719,0,0,22.099992017631664,428.6430463061485,0,Open,1,1,Open,1,731.184737481352,Store,Day,1,0,1
29.78351158397292,55.995775412453554,705.304548550099,0.1044245642177355,0,0,41.96792960496072,422.34601395161457,0,Closed,0,1,Open,0,416.3427341635127,Study,Day,1,0,0
27.53917878144812,38.20891785637152,562.5159396281931,0.2329633532807791,0,0,36.58647451212279,319.4775471890914,0,Open,0,1,Open,0,519.9419402683276,Store,Night,0,0,0
20.524650788616977,43.69750704995564,636.7853771841354,0.3209531401136268,0,0,33.5687360252866,261.2248085473871,0,Closed,0,0,Open,0,236.622057788356,Kitchen,Night,1,0,1
33.27703556544148,56.87238450395289,745.5693955359999,0.4098841230352439,0,0,32.47580278259628,188.35604684997463,1,Closed,1,1,Open,0,503.2076550247343,Store,Day,1,0,1
25.98260584850735,48.766559359538896,638.5174885987084,0.1062046591155107,0,0,21.79206596380501,451.0329169813728,0,Open,0,1,Closed,0,220.58597609019543,Store,Night,1,0,0
12.044788539275451,58.94910556026825,672.3800564731778,0.1866474264547512,0,0,36.42751587346427,141.98444131085603,1,Open,0,1,Open,0,362.2377335825189,Bedroom,Night,0,0,0
27.141535486038244,32.57052469513335,556.0863121841318,0.1526117130214281,0,0,33.88533917220584,453.4367014198286,0,Open,1,0,Closed,1,822.0219340676408,Kitchen,Day,0,1,1
25.990423803839278,52.46083615316409,610.2483194909727,0.2473217065811983,1,0,42.154784317830334,120.8138259727285,0,Open,1,0,Closed,1,658.8864036892423,Bedroom,Night,0,1,1
23.329613845100297,45.33425928797223,412.4675961157798,0.3043776956401755,0,1,33.10164871936537,170.0115085027918,0,Open,0,1,Closed,0,334.5254903852824,Bedroom,Night,1,0,1
16.725716640671152,20.85744010183059,424.8363876150119,0.338695989027328,0,0,32.22551490649025,339.8410824150112,0,Closed,1,1,Closed,0,575.3576273939436,Kitchen,Night,1,0,1
21.55406090955216,47.62316683039016,622.3213142519386,0.3926345405721134,0,0,20.363127898324837,350.6955535403493,0,Closed,0,1,Closed,0,334.96230500345223,Study,Night,1,1,1
25.93383382238539,51.38645183710084,585.1028493311952,0.3972579904446932,0,0,36.16232717292568,152.5203973218232,1,Closed,0,1,Closed,1,391.2283026094274,Bedroom,Day,1,0,1
28.10785944928025,54.928839718518695,571.0527948358965,0.1133429445574503,0,0,20.599894636799696,301.50712192822124,1,Open,0,0,Open,1,96.54302998186635,Store,Day,1,0,1
29.44518561139946,52.93949387943162,418.75447265110006,0.1337482853693259,0,0,49.50847335732135,428.2713958170219,1,Open,1,0,Open,0,616.5167444726088,Study,Day,1,0,0
27.51392213447597,50.18047252468224,1106.6652361934043,0.1639295499550426,0,0,33.861721855376004,286.0711637770498,0,Open,1,0,Closed,0,338.3061152207594,Bedroom,Night,1,0,1
24.62783285449977,39.04729481157195,773.5866821596537,-0.078296043234322,0,0,40.78278519276222,276.20086726939934,1,Closed,1,0,Closed,1,456.25930830189856,Store,Day,1,1,1
23.7371592430342,49.40173856470096,267.6266362468997,0.0493077700861986,0,0,17.927588647946326,262.18754196304064,1,Open,0,0,Closed,0,605.0081080741234,Study,Day,1,0,0
29.035612983186557,33.66077040940713,723.5134776843468,0.3117632441603957,0,0,36.471418192987,173.3307263416828,1,Closed,0,0,Closed,0,308.34405346189203,Bedroom,Night,0,0,1
26.962079835893835,58.625434846151705,554.3482693419073,0.3224638731215175,0,0,28.75879777133061,273.18513160568136,1,Closed,1,0,Closed,0,459.5821627803389,Study,Night,1,0,1
26.30336882911953,47.286850219317024,549.7249540160423,0.4166959267246966,0,0,66.36686048322272,298.40413701355016,1,Closed,1,0,Closed,0,682.6434762625157,Kitchen,Day,0,0,1
19.284975436347583,49.30366546699892,602.1162534379687,0.1975302356915008,0,0,37.03660422726178,406.40832727255366,0,Open,0,1,Open,0,468.1497799121582,Kitchen,Night,0,0,0
22.91316593197458,43.1432508240987,356.5537556994654,0.1769135888802064,0,0,36.421480125300405,185.37636929009085,1,Closed,1,0,Closed,0,368.8182473898985,Store,Day,1,0,0
31.878534066558096,55.36413899891343,573.4247827327857,0.3089379836154607,0,0,34.587792566318825,300.49813039395883,0,Open,0,1,Closed,0,551.5954140662393,Bedroom,Night,0,0,1
22.83720906090189,53.60164183945767,922.2445295680438,0.1992291348517756,0,0,34.12376453745769,367.3421407091913,1,Open,0,0,Closed,0,427.00861932478176,Study,Night,1,0,0
22.541819071839765,44.12884729379852,587.529971141776,0.3485216584147117,1,0,38.78851229234974,232.0308670741372,1,Closed,1,1,Closed,0,390.2628737622031,Kitchen,Night,0,0,1
26.30336882911953,47.286850219317024,549.7249540160423,0.4166959267246966,0,0,66.36686048322272,298.40413701355016,1,Closed,1,0,Closed,0,682.6434762625157,Kitchen,Day,0,0,1
27.173850322784457,38.2277358254879,593.9944188718351,0.2358234594014452,0,0,36.20063895731476,212.0603176786301,0,Open,1,0,Open,0,670.645610824627,Store,Night,1,0,0
20.94873781492809,50.15682236471624,549.1996419174363,0.0735111155897291,0,0,54.10435632133414,303.02448276746486,0,Open,1,0,Open,0,650.9185496077778,Bedroom,Night,0,0,0
27.31030446625948,43.838565419510566,647.1033903729171,-0.0015221905432376,0,0,36.14379760702636,225.05420271381703,1,Open,1,1,Open,0,828.6021506316908,Store,Night,1,0,0
25.977408657766453,48.90135876898064,504.1522418899984,0.0664173154849478,0,0,21.403209123139103,322.5613467458554,0,Closed,1,1,Closed,0,499.9331865181287,Study,Day,0,0,0
18.82825564060039,56.72293408040402,420.1193512356536,0.2764187616135564,0,0,37.84964915162697,512.0143134162845,0,Closed,1,1,Open,0,560.2624436876943,Study,Day,0,0,0
23.75481980221811,55.14062552424776,513.4156911434144,0.3376231970635572,0,0,37.64835996517982,425.6442973796383,1,Closed,1,0,Open,0,307.3534473352666,Bedroom,Day,1,0,1
36.26217902672154,79.18173555060093,686.0650664852851,0.3885788516485527,0,1,28.901787832727013,338.2882122595565,0,Open,0,0,Open,0,452.1984227970155,Bedroom,Day,1,0,1
25.498256825438204,42.647989652367535,572.6759124213114,0.3172967699164266,0,1,18.7903995054636,465.5152260389907,0,Open,0,0,Closed,0,658.0321134351758,Store,Night,1,0,1
23.209853101265068,49.55393467816999,647.1401132701775,0.2630107995583732,0,0,20.55614485501729,329.99564687558586,0,Open,0,1,Open,0,484.4575031003874,Bedroom,Night,0,0,0
27.141535486038244,32.57052469513335,556.0863121841318,0.1526117130214281,0,0,33.88533917220584,453.4367014198286,0,Open,1,0,Closed,1,822.0219340676408,Kitchen,Day,0,1,1
29.81688064622161,45.67226116411612,334.78034509399225,0.3558349960141977,0,0,30.87206155647708,330.0466822305859,0,Open,0,0,Closed,0,350.9779789548087,Bedroom,Night,1,0,1
29.248059942581065,47.31860860758237,492.80038247385113,0.3671354084093128,0,1,20.768968891175344,302.2223463700592,0,Open,0,0,Open,0,716.5184435798571,Bedroom,Night,0,0,1
27.109603771176424,58.43839509641737,902.033144197305,0.3216165776782254,0,0,19.41300194606092,503.9202044722449,0,Open,1,0,Closed,0,771.9269688292244,Study,Day,1,0,1
14.235547035237586,59.1041849968557,733.7550871604362,0.2399004759243852,0,1,22.1541116858232,337.3335538703272,0,Open,0,0,Closed,0,549.7550019945857,Kitchen,Night,1,0,0
24.669336926870887,38.033344077156045,188.93603669476036,0.1638565803649687,0,0,17.961686648337817,232.1361007332414,1,Open,0,1,Closed,0,618.4927385965764,Kitchen,Day,0,0,0
22.812708498382943,60.98983357441965,756.603769416357,0.220103350371657,1,1,38.93634876574566,206.2323283275129,0,Closed,0,1,Open,1,626.9590651299728,Bedroom,Day,1,0,1
26.807086586365514,46.123701673367535,318.7701516747434,0.3861914878150173,0,1,45.87318378658628,333.28361431526275,0,Closed,0,1,Open,0,457.2654981725287,Study,Day,1,0,1
26.30625265616928,47.64726090027561,985.9128583866712,0.3857850151290665,0,1,41.87041091888639,318.2848654975939,1,Closed,1,1,Open,0,448.8804416843342,Store,Night,1,0,1
24.0855177944758,48.11797561227179,270.3748492106955,0.1109303914737722,1,0,43.50245519368886,365.48132043648224,1,Open,0,1,Closed,0,722.2502253199181,Bedroom,Night,1,1,0
24.647506109704544,60.84198244043543,614.51323776582,0.3371098813911922,0,0,14.946876031839372,381.5508224137088,0,Open,1,1,Open,0,110.25910225724648,Study,Day,1,0,1
27.999643649981024,32.53104308654445,691.0143225309611,0.2435048371640444,0,0,32.9004721635888,385.7256536661731,0,Open,0,0,Closed,0,485.76626703111,Bedroom,Day,1,0,0
26.288762700713757,57.69031655442276,648.7877513781516,0.3237150975478716,0,1,35.40321210739588,347.45547623579625,0,Open,1,1,Open,0,541.7584299022452,Bedroom,Night,1,0,1
25.5268775307298,43.64590119771263,459.0652249119063,0.1134790946147753,0,0,39.61998023703093,349.66024096759406,1,Open,0,0,Open,0,282.9080885419386,Kitchen,Night,0,0,0
29.372585370662613,62.01931669539543,413.015705076086,0.3056030371565714,0,0,23.72143753854244,249.42851384400257,0,Closed,1,1,Open,0,222.00732773211752,Study,Night,1,0,1
22.649789261202493,41.0640498628088,312.99894979157955,0.2715609067973091,0,0,54.36679762285763,236.88816262065671,0,Closed,0,0,Closed,1,294.43536482077866,Study,Day,1,0,1
32.81444384254099,38.480024524208574,515.8423721966598,0.2504154550950278,0,0,48.04602703347325,171.88436572013023,1,Open,0,1,Closed,0,241.9129401149336,Kitchen,Day,1,0,0
18.83738342615745,47.85045161921049,737.2301697146775,0.4177554188680772,0,0,41.981236054063565,196.028164232104,1,Closed,1,1,Open,0,389.3617839090606,Bedroom,Night,0,0,1
22.37060162052398,67.27963835381766,532.0110711079436,0.3812907220658749,0,1,23.175420527546667,283.9546136886238,1,Open,0,0,Closed,0,139.73990457787465,Bedroom,Day,1,0,1
30.14577818662822,52.90947364339485,364.5915606937974,0.1595484915358304,0,0,49.03619668528335,277.7713326310097,0,Closed,1,1,Closed,1,629.4058215882421,Bedroom,Day,1,0,1
34.48883508372988,77.21912147906494,926.5980571563332,0.1806316339955619,0,0,26.548018859144435,351.227534157773,0,Open,0,0,Closed,0,519.7338444537127,Study,Day,1,0,0
25.23490296882371,53.48595119860981,574.6088342501063,0.268341467356003,0,0,46.709964932042666,227.182315320339,1,Closed,1,1,Closed,0,470.47989839970666,Kitchen,Night,1,0,0
24.878227038695087,48.14075519051229,444.6593915931909,0.1820470166024079,0,0,23.42555047634044,329.3050188818442,0,Open,1,0,Closed,0,553.3345533760149,Store,Night,1,0,0
30.34189666847008,41.535021971310925,684.6747306071245,0.1156403387468287,0,1,15.927809289920802,95.05615083514265,0,Open,0,1,Open,1,794.3742272823449,Study,Day,1,0,1
25.33764102343962,31.48157268425341,328.2015993656919,0.2546589725688639,0,0,36.961092921318354,383.2309886254114,1,Open,0,1,Open,0,236.6315923990973,Kitchen,Night,0,0,0
23.925394848556323,52.08322508625592,415.8257150914512,0.2192798792506269,0,0,37.711842050438776,67.85817413838501,0,Closed,1,1,Open,0,159.44873627019132,Bedroom,Day,0,0,0
33.27703556544148,56.87238450395289,745.5693955359999,0.4098841230352439,0,0,32.47580278259628,188.35604684997463,1,Closed,1,1,Open,0,503.2076550247343,Store,Day,1,0,1
18.526592621395476,50.31395865532777,465.5121689029213,0.4398449285588069,0,0,16.014735897774276,446.20718816687673,1,Closed,1,1,Closed,0,744.7197450189361,Study,Day,1,0,1
23.68554585395866,52.10367113540887,358.85380342152047,0.138823213780728,0,0,35.101976820071165,161.67892702666424,0,Open,1,1,Open,1,578.2190102765544,Bedroom,Day,1,0,1
26.561891052332857,56.628410930216326,505.7335966266981,0.2116565656815336,0,0,38.98937194167448,301.097535733898,0,Closed,1,1,Open,0,537.0230079396478,Kitchen,Night,1,0,0
20.87742919236163,61.16681275067522,154.00407430611637,0.2628939109696473,0,0,51.44380285701244,390.2117163311535,0,Open,0,1,Closed,0,532.2782560746635,Bedroom,Night,1,0,0
35.26486012250832,39.49945210176814,691.426484431866,0.3638281183136422,0,1,42.89057468083202,321.3992893123763,0,Open,1,0,Open,0,405.11253006989466,Kitchen,Night,0,0,1
28.09855722983068,50.5844948070565,500.2431122995332,0.3887858987958639,0,0,38.03392375197781,333.8487802104273,1,Closed,1,1,Closed,0,190.21269688609996,Kitchen,Day,1,0,1
15.122667168230643,49.90817646614861,654.287140609579,0.3514247599980887,0,0,36.91007634295468,168.08413982878008,0,Open,0,0,Open,0,478.0727114867348,Store,Day,0,0,1
18.38455103296251,44.70798990188487,686.3342888745548,0.33065540677345,0,0,35.85668338354177,271.25909901742926,1,Closed,0,0,Open,0,444.12612310722255,Study,Night,0,0,1
26.95902002701273,40.95052167061934,712.1319188679689,0.1252897246332933,0,0,30.414473398688017,61.52553828310144,1,Closed,1,1,Open,1,526.2318138209073,Kitchen,Night,1,0,1
20.260536413655068,58.44455872071666,326.2533379558325,0.4463013688775024,0,0,49.20999164216819,500.1022738859336,0,Open,1,0,Closed,0,734.7119285846862,Store,Night,1,1,1
22.649789261202493,41.0640498628088,312.99894979157955,0.2715609067973091,0,0,54.36679762285763,236.88816262065671,0,Closed,0,0,Closed,1,294.43536482077866,Study,Day,1,0,1
35.442213864349625,55.81781770628363,706.8756663138241,0.1516516091596184,0,0,24.72835540312072,243.33244100633885,1,Closed,1,0,Closed,0,379.7988284814285,Store,Day,1,0,0
